Date,RegionName,1m%Change,12m%Change,SalesVolume,DetachedPrice,SemiDetachedPrice,TerracedPrice,FlatPrice,MortgagePrice,New12m%Change,Old12m%Change,AveragePrice
2015-06-01,Manchester,0.41117628,6.491270096,647,238768.6264,164957.6604,127288.8883,123636.9978,140211.3567,4.924396804,6.662811714,137417.6681
2015-07-01,Manchester,1.209107149,5.111039943,754,240888.1814,167071.8602,128789.9548,125150.0539,141926.3341,3.513532973,5.26558561,139079.195
2015-08-01,Manchester,1.644946046,5.583177242,616,245112.3534,169875.1206,131190.3744,126906.5813,144259.0101,4.61751436,5.630633425,141366.9727
2015-09-01,Manchester,2.566200645,6.873396957,645,252431.8763,174184.4428,134349.5654,130322.324,147946.5089,6.801205818,6.803211324,144994.7329
2015-10-01,Manchester,0.950186807,7.84075843,751,256021.6168,176203.6375,135747.598,131206.3532,149371.0991,7.627770685,7.787806132,146372.4237
2015-11-01,Manchester,-1.134795486,6.703268972,677,253629.7625,174429.2678,134051.7316,129722.1257,147679.5541,6.726809089,6.628459218,144711.3961
2015-12-01,Manchester,0.265567556,7.971128557,624,254777.8613,175147.095,134447.8262,129879.479,148098.5176,7.971589534,7.921000561,145095.7026
2016-01-01,Manchester,1.214921105,9.175908623,500,257529.1375,177455.5215,136030.3721,131435.0764,149890.7991,8.818554858,9.184492071,146858.5009
2016-02-01,Manchester,0.700745746,10.05730572,572,259531.2908,178936.7057,137094.4193,132127.9528,150951.0965,8.065563776,10.27801958,147887.6056
2016-03-01,Manchester,-0.103574475,9.913840009,1219,258367.8397,178609.1401,136911.6893,132146.492,150792.2707,5.785700203,10.38515803,147734.4318
2016-04-01,Manchester,0.852304465,10.7660942,408,261399.6299,179819.9374,138044.2366,133410.73,152082.7087,7.794899135,11.1070958,148993.5789
2016-05-01,Manchester,0.362167877,9.263997722,431,261614.2468,179708.9053,138421.281,134420.9878,152603.3102,9.457242982,9.250624703,149533.1858
2016-06-01,Manchester,1.168797361,10.08841825,571,265443.0616,181712.9475,140013.8221,136020.9437,154378.7407,13.28385314,9.738351781,151280.9258
2016-07-01,Manchester,0.030151402,8.806035199,614,264359.165,181433.7627,140086.1982,136260.7033,154385.774,12.01757472,8.455433008,151326.5391
2016-08-01,Manchester,1.620365642,8.779727128,681,268979.4098,184505.1241,142243.2916,138489.708,156898.5932,10.91530745,8.544520688,153778.5823
2016-09-01,Manchester,1.123038911,7.249142365,707,271764.023,186709.929,143706.6984,140116.566,158669.1381,8.620091123,7.097404889,155505.5756
2016-10-01,Manchester,-0.166120088,6.063181635,664,272248.6731,186627.6455,142878.1903,140269.4579,158416.2487,8.270998536,5.820930818,155247.2496
2016-11-01,Manchester,0.170196426,7.463184749,651,273954.0376,187070.5937,142653.3326,140817.1982,158679.199,10.22658083,7.160370961,155511.4749
2016-12-01,Manchester,0.49476485,7.708835093,603,275944.4831,187734.1069,143089.3245,141860.7188,159446.2166,10.34401847,7.418520284,156280.891
2017-01-01,Manchester,1.277595938,7.775531121,479,279942.0154,189887.403,144908.3355,143777.5542,161478.0843,10.59614779,7.46581897,158277.5293
2017-02-01,Manchester,0.877236426,7.964421249,479,281858.2243,191136.9966,146220.3212,145240.0085,162852.2511,11.54276999,7.550157677,159665.9975
2017-03-01,Manchester,0.263632992,8.361285716,609,282539.2922,191505.4627,146297.1577,145982.9872,163257.7687,14.53160409,7.656001847,160086.9297
2017-04-01,Manchester,-0.04777986,6.92016782,496,281815.2186,191096.7058,146131.6011,146193.984,163150.7401,8.131971752,6.716107498,160010.4328
2017-05-01,Manchester,-0.635115014,5.999437674,547,279125.1613,190115.4965,144983.1363,145396.9845,162116.0226,5.971106277,5.924351543,158994.1825
2017-06-01,Manchester,1.559121319,6.737251634,673,281831.9581,192688.4655,147364.5578,147838.2368,164633.5621,6.082465257,6.69221049,161473.0947
2017-07-01,Manchester,1.301120397,8.093440102,586,284605.3544,195359.7022,149419.6803,149596.2841,166769.1322,7.889395551,7.987178113,163574.054
2017-08-01,Manchester,3.157539476,9.72852975,744,293175.0408,201376.7481,154544.0862,154042.9621,172070.2544,10.56546544,9.478851631,168738.9694
2017-09-01,Manchester,0.686976049,9.255358283,627,296125.0258,203212.828,155781.6516,154657.3921,173264.3105,10.72855839,8.952146278,169898.1657
2017-10-01,Manchester,0.929019073,10.45384743,576,299913.426,205569.2828,157142.4411,155882.1008,174910.067,11.39350986,10.22103234,171476.552
2017-11-01,Manchester,0.388187761,10.69421814,598,302094.4898,206900.7939,157564.6902,156335.2104,175609.8961,10.67872398,10.56382681,172142.203
2017-12-01,Manchester,0.335539582,10.51883272,569,303327.6402,208114.1211,158306.4748,156391.2619,176211.1936,10.07876813,10.44400784,172719.8083
2018-01-01,Manchester,-1.037841972,7.992118964,465,300124.7391,206086.5249,156612.5464,154750.9727,174380.9253,7.661221142,7.937318807,170927.2496
2018-02-01,Manchester,-0.810151626,6.185719246,506,299492.5238,204786.3081,155706.0905,152888.4263,172953.3971,7.8577673,6.005378067,169542.4797
2018-03-01,Manchester,-0.584759068,5.287216783,597,298181.2687,203721.3242,154949.4334,151792.9327,172027.6528,6.327536261,5.219882822,168551.0647
2018-04-01,Manchester,2.315652216,7.776798155,540,305899.3577,208888.3627,159240.3603,154417.4963,176089.1512,9.374333099,7.681819371,172454.1211
2018-05-01,Manchester,0.556875676,9.069698961,515,306720.6533,210204.0824,160344.7758,155071.8252,177153.4333,8.898423606,9.162030297,173414.4762
2018-06-01,Manchester,2.238931228,9.79978269,583,313748.9631,215344.6088,163823.1833,158393.8021,181120.0687,10.36040023,9.851609861,177297.1071
2018-07-01,Manchester,-0.024492208,8.362957754,576,313886.4577,215258.9572,163658.9449,158461.7622,181068.2518,8.624042964,8.451063651,177253.6831
2018-08-01,Manchester,1.453918587,6.573370687,625,318376.3122,218399.6302,166035.9611,160766.7685,183643.4457,8.124288864,6.550607388,179830.8073
2018-09-01,Manchester,-1.398400302,4.366078387,483,314009.5685,215080.0873,163787.7374,158593.1703,181061.0724,5.571967314,4.362980833,177316.0528
2018-10-01,Manchester,0.205019789,3.617423871,561,314792.1177,215639.1288,164115.2213,158853.143,181415.8079,5.043928308,3.579709149,177679.5858
2018-11-01,Manchester,-0.067957205,3.146605866,582,315672.8601,215949.93,164003.593,158429.2668,181385.8772,3.561556538,3.214958963,177558.8397
2018-12-01,Manchester,1.041443583,3.872286937,526,319509.6659,218768.1334,165809.3663,159658.0453,183247.2619,4.639104812,3.899477596,179408.0148
2019-01-01,Manchester,0.24288004,5.216553543,468,320981.8822,219507.3456,165875.5082,160171.3032,183682.9889,5.548725277,5.265033298,179843.7611
2019-02-01,Manchester,-0.996109386,5.01929712,459,318068.6464,217351.9961,164238.4125,158493.8248,181762.8702,5.766522203,4.9961649,178052.3205
2019-03-01,Manchester,0.0339091,5.672839731,520,318826.1363,217651.72,164242.1015,158382.4173,181865.9176,7.425786344,5.525606641,178112.6964
2019-04-01,Manchester,0.522621633,3.820976118,550,320001.3744,218762.0327,165604.4398,158794.8126,182824.1464,6.099488894,3.628210829,179043.5519
2019-05-01,Manchester,0.145551385,3.396300141,540,319659.592,219088.549,166028.9891,158902.8022,183141.4706,6.223615253,3.126433986,179304.1523
2019-06-01,Manchester,-0.567469495,0.558130298,465,316743.4263,217596.1129,165201.146,158110.0416,182085.7421,2.367362403,0.374209488,178286.6559
2019-07-01,Manchester,0.218415535,0.802453623,503,316698.9871,217937.6665,165640.2493,158507.6368,182458.9431,3.245633645,0.558993577,178676.0617
2019-08-01,Manchester,1.846158546,1.192174896,586,322729.8198,221998.2504,169043.6495,161091.101,185833.5913,2.689867724,1.040832477,181974.7051
2019-09-01,Manchester,0.933467627,3.585308355,494,325717.2229,223596.2719,170903.2902,162623.2907,187537.657,5.975628623,3.357703909,183673.38
2019-10-01,Manchester,0.913795705,4.317993922,539,329213.9524,226673.6975,172427.9029,163504.5369,189316.5087,6.069023293,4.151566805,185351.7795
2019-11-01,Manchester,0.477863796,4.887770645,517,331201.0123,228188.5821,172855.9552,164363.0736,190246.8938,6.66824091,4.700988403,186237.5085
2019-12-01,Manchester,-0.245803878,3.551521759,440,331299.1288,228563.1937,172510.7816,163282.0913,189866.7329,3.748073787,3.506737717,185779.7295
2020-01-01,Manchester,-1.425979826,1.827579084,452,327275.0125,225376.5101,170124.1616,160805.1172,187172.5032,3.160588321,1.693159445,183130.548
2020-02-01,Manchester,-1.991560021,0.803737217,438,321079.1144,221118.4271,167264.9751,156971.6506,183470.218,1.108783176,0.823309388,179483.3933
2020-03-01,Manchester,1.51136067,2.292558769,394,326350.6954,224686.028,169930.9584,159060.5417,186246.2316,3.867474529,2.224259126,182196.0347
2020-04-01,Manchester,-2.835152639,-1.124337015,170,318487.5408,218405.2292,165773.9611,153819.8593,181028.0857,-0.080510354,-1.148950087,177030.499
2020-05-01,Manchester,-1.782407193,-3.027848254,202,313822.7983,215123.0662,162614.669,150847.2793,177829.3423,0.549953678,-3.310473233,173875.0946
2020-06-01,Manchester,-1.751271895,-4.182358407,274,307954.8666,211654.1393,159894.8713,147940.1931,174755.6593,-0.622641473,-4.432545724,170830.069
2020-07-01,Manchester,4.977206949,0.367465772,,321304.4321,222373.4015,167612.855,155531.9774,183465.8051,,,179332.635
2020-08-01,Manchester,5.347066809,3.817544746,,338459.6265,235127.4863,176892.7291,163077.2779,193339.4419,,,188921.6709
1995-01-01,Birmingham,,,686,87829.90478,49109.52962,38672.14263,36734.11864,,,,44744.7962
1995-02-01,Birmingham,1.579466239,,763,88365.08471,50044.08037,39274.31313,37267.09432,,,,45451.52515
1995-03-01,Birmingham,0.773382814,,970,88790.70286,50425.25603,39620.5268,37498.94507,,,,45803.03943
1995-04-01,Birmingham,0.120570776,,821,88479.20092,50500.76922,39693.34511,37568.91561,,,,45858.26451
1995-05-01,Birmingham,1.014125279,,922,89308.58629,50989.44543,40110.17277,37980.99255,,,,46323.32477
1995-06-01,Birmingham,0.411332961,,1056,89688.95839,51246.45287,40202.70659,38305.34851,,,,46513.86787
1995-07-01,Birmingham,0.87824708,,1014,90761.77649,51712.19621,40567.03972,38439.90684,,,,46922.37456
1995-08-01,Birmingham,-0.331069254,,1121,91022.551,51533.82311,40442.75451,38066.76209,,,,46767.029
1995-09-01,Birmingham,-0.935259213,,999,90452.60078,51005.56287,40128.28676,37457.86175,,,,46329.63605
1995-10-01,Birmingham,0.015874681,,860,90675.25713,51127.38485,39999.73322,37635.26921,,,,46336.99074
1995-11-01,Birmingham,-1.550315438,,918,89231.06922,50387.13486,39284.01232,37321.41566,,,,45618.62122
1995-12-01,Birmingham,-0.536573172,,947,88667.21747,50207.9347,38998.56238,37220.11792,,,,45373.84393
1996-01-01,Birmingham,-0.852576918,0.54129381,765,88096.69479,49781.24341,38695.99718,36702.86478,,3.336094337,0.362936326,44986.99701
1996-02-01,Birmingham,0.31017806,-0.715021865,809,88275.90948,50014.36387,38817.10842,36646.14401,,2.146791134,-0.8941663,45126.53681
1996-03-01,Birmingham,-0.449121761,-1.919470268,1031,88086.467,49857.47056,38607.79955,36368.11305,,1.33505305,-2.119388252,44923.86371
1996-04-01,Birmingham,0.009270657,-2.028502553,856,87644.25553,49782.28038,38675.71924,36513.89613,,1.393766753,-2.236865707,44928.02845
1996-05-01,Birmingham,1.114857318,-1.930804646,1178,88353.48076,50197.4812,39237.08263,36896.65884,,0.851232102,-2.11153148,45428.91186
1996-06-01,Birmingham,1.807952866,-0.566761501,1054,89737.16341,50982.67665,39998.56532,37768.12322,,1.818312228,-0.728315497,46250.24517
1996-07-01,Birmingham,1.538954567,0.084481825,1192,91541.73676,51815.60455,40590.08664,38145.96981,,1.906300786,-0.051828048,46962.01544
1996-08-01,Birmingham,0.349731284,0.768120834,1352,92556.39488,52006.37396,40692.56275,38124.86599,,2.953513335,0.609273188,47126.25629
1996-09-01,Birmingham,-0.207684383,1.508206033,1108,92971.74246,51920.05889,40605.17987,37755.6925,,4.020309529,1.321287746,47028.38242
1996-10-01,Birmingham,-0.096188162,1.394471107,1165,93023.77929,51919.54759,40536.42132,37649.47373,,3.1544905,1.255491098,46983.14668
1996-11-01,Birmingham,-0.501720339,2.474431352,1363,92270.47086,51659.73076,40338.85689,37550.71887,,3.700338836,2.369988579,46747.42268
1996-12-01,Birmingham,0.913917483,3.968831955,1176,92653.60321,52192.16485,40730.37333,37837.32255,,3.820939581,3.951881835,47174.65555
1997-01-01,Birmingham,0.220868864,5.094477995,1061,92885.72446,52275.90216,40860.51125,37840.24517,,3.777710299,5.14627461,47278.84968
1997-02-01,Birmingham,1.101412558,5.923450469,979,94345.9417,52898.61047,41233.6689,38251.63712,,3.957244322,6.026856448,47799.58486
1997-03-01,Birmingham,-0.427462577,5.946496127,1045,94174.97097,52582.17865,41074.95149,38144.08469,,3.749070816,6.073336745,47595.25953
1997-04-01,Birmingham,0.970977794,6.965296693,1032,94795.35247,53103.11308,41481.69529,38566.90858,,5.132143791,7.078521773,48057.39893
1997-05-01,Birmingham,0.781126991,6.612256948,1222,95198.3687,53561.2191,41882.27443,38600.73169,,5.025662303,6.705485209,48432.78824
1997-06-01,Birmingham,1.378390314,6.162423395,1354,96868.46535,54370.70743,42445.05628,38884.27419,,4.206311444,6.267213173,49100.3811
1997-07-01,Birmingham,0.779221109,5.368096278,1403,97983.63871,54808.53536,42814.53014,38880.87305,,3.212160239,5.474150719,49482.98164
1997-08-01,Birmingham,0.598027436,5.628809411,1419,99028.88476,55116.32644,43061.44854,39029.37183,,2.901416454,5.759418948,49778.90344
1997-09-01,Birmingham,0.918392307,6.820746277,1278,100096.003,55629.04417,43453.13575,39329.83786,,4.61778101,6.924539248,50236.06906
1997-10-01,Birmingham,-0.403494113,6.492163709,1392,99878.9476,55448.26888,43209.15772,39252.91724,,4.29661066,6.59604485,50033.36948
1997-11-01,Birmingham,-0.062538548,6.962216251,1130,100047.195,55475.44842,43116.15807,39242.36687,,4.955972117,7.058766057,50002.07934
1997-12-01,Birmingham,0.240137679,6.2480533,1299,100166.1277,55726.37929,43153.81503,39343.56881,,4.741200616,6.322945389,50122.15317
1998-01-01,Birmingham,0.877036871,6.943682605,897,101426.3045,56133.718,43555.5671,39661.82835,,6.730539098,6.960172185,50561.74294
1998-02-01,Birmingham,0.014097714,5.79353593,968,101086.5358,56095.57233,43573.32635,39848.96103,,6.447663903,5.759088104,50568.87099
1998-03-01,Birmingham,-0.31787966,5.909965265,1079,100745.9989,55863.20188,43481.22899,39694.63494,,6.729412559,5.858117942,50408.12283
1998-04-01,Birmingham,0.415658045,5.327482093,977,100629.9927,56180.71464,43678.53979,39805.26071,,5.52157077,5.302843297,50617.64825
1998-05-01,Birmingham,1.719876755,6.308579962,1228,102132.8563,57119.03219,44531.75883,40306.77418,,6.19121859,6.315034993,51488.20942
1998-06-01,Birmingham,1.574955356,6.514704269,1248,103627.4584,57942.63804,45253.09423,41084.11192,,6.575180082,6.524576417,52299.12573
1998-07-01,Birmingham,1.42046364,7.192440788,1619,105332.8727,58754.47743,45884.12917,41648.77259,,8.01661037,7.175083311,53042.01579
1998-08-01,Birmingham,0.39833092,6.979653743,1340,106439.6555,58965.26836,46024.20183,41761.91218,,8.625947581,6.92400262,53253.29854
1998-09-01,Birmingham,-0.556889658,5.41576484,1220,106343.9993,58662.96043,45752.18572,41349.73048,,6.52498788,5.390182223,52956.73643
1998-10-01,Birmingham,-1.196794597,4.576113122,1392,105316.1848,57962.10458,45135.94102,40985.48728,,5.687952905,4.54926492,52322.95307
1998-11-01,Birmingham,-0.61854452,3.99429983,1212,104796.1842,57747.28685,44688.07936,40909.98189,,5.223090857,3.95619856,51999.31231
1998-12-01,Birmingham,-0.194069696,3.543830656,1323,104104.6745,57681.07737,44547.46161,41071.67818,,5.482309044,3.457367897,51898.3974
1999-01-01,Birmingham,0.729267822,3.392155172,933,104868.0681,58110.109,44855.61714,41404.73056,,5.438934595,3.285701444,52276.87571
1999-02-01,Birmingham,-0.273672767,3.094665009,977,104476.8646,57878.58249,44791.92839,41296.96244,,4.193526716,3.03140931,52133.80814
1999-03-01,Birmingham,0.546221025,3.98834755,1219,105398.5919,58165.17335,45007.73372,41557.66128,,4.463292397,3.95757478,52418.57396
1999-04-01,Birmingham,0.842597478,4.430477064,1261,105813.5529,58588.76083,45500.35657,41870.50944,,4.111303253,4.441430105,52860.25155
1999-05-01,Birmingham,1.392204587,4.094073188,1294,106856.5467,59377.0211,46216.32863,42411.26411,,4.645874249,4.052982084,53596.17439
1999-06-01,Birmingham,1.855368027,4.381440256,1411,108732.7046,60410.75349,47177.69652,43063.38538,,5.271417791,4.319285411,54590.58068
1999-07-01,Birmingham,1.761462893,4.732395003,1875,111072.4475,61421.1864,48032.47374,43717.17158,,5.731584709,4.663313598,55552.1735
1999-08-01,Birmingham,1.810368804,6.205388709,1497,113596.2089,62442.38951,48932.72415,44430.84348,,6.218035637,6.18961521,56557.87272
1999-09-01,Birmingham,0.344568473,7.168147325,1519,114580.6003,62589.33798,49060.87298,44647.78628,,7.132297102,7.151871363,56752.75331
1999-10-01,Birmingham,0.148994136,8.627874108,1625,114887.822,62781.81524,48966.903,44962.97001,,8.621528227,8.610132765,56837.31159
1999-11-01,Birmingham,0.130980092,9.447134249,1589,115082.6274,62940.60996,48920.21018,45179.8451,,9.081946272,9.450312024,56911.75715
1999-12-01,Birmingham,1.543152334,11.35217108,1561,116173.336,63941.29769,49666.30418,46082.9105,,10.61008541,11.38217147,57789.99226
2000-01-01,Birmingham,-0.163535443,10.36521283,1113,116433.1953,63888.16449,49538.81039,45883.36064,,8.699488757,10.45027234,57695.48514
2000-02-01,Birmingham,-0.161060038,10.48983917,1212,116426.7535,63790.84662,49437.04411,45787.82186,,9.209673348,10.55570642,57602.56077
2000-03-01,Birmingham,-0.841190112,8.965218637,1454,115938.0717,63355.17662,48978.5626,45122.91424,,7.505303073,9.041612647,57118.01373
2000-04-01,Birmingham,1.511990193,9.688529276,1392,117019.9862,64174.25005,49804.76391,46050.8358,,9.250838114,9.7097436,57981.63249
2000-05-01,Birmingham,2.386371422,10.76404291,1458,119496.4851,65726.24714,50988.86627,47222.82598,,10.11367641,10.79742928,59365.2896
2000-06-01,Birmingham,1.627683882,10.5164446,1608,121099.8603,66791.55326,51786.91919,48211.30689,,9.825929998,10.55280219,60331.56885
2000-07-01,Birmingham,1.195627126,9.90192752,1668,123479.0166,67728.70993,52297.43675,48530.44278,,9.10015896,9.944693227,61052.90945
2000-08-01,Birmingham,0.583852586,8.577931761,1582,124832.8977,68186.02097,52458.358,48926.26233,,8.899309519,8.560397692,61409.36844
2000-09-01,Birmingham,1.357349492,9.673812386,1530,127680.7031,69079.08463,53052.49674,49651.05231,,10.92957272,9.60631116,62242.90819
2000-10-01,Birmingham,0.453685701,10.00748209,1361,128367.3197,69506.9304,53159.41849,50017.33633,,11.68918002,9.916446408,62525.29537
2000-11-01,Birmingham,0.528038485,10.44370467,1346,129420.9941,69845.54186,53370.21807,50441.06548,,12.80967711,10.315866,62855.45299
2000-12-01,Birmingham,1.102839161,9.964796768,1353,130187.2704,70647.57376,53905.47514,51315.46982,,12.65414369,9.817600731,63548.64754
2001-01-01,Birmingham,1.161937136,11.42473752,1138,131557.481,71317.691,54597.54282,52069.76749,,15.34509848,11.2112316,64287.04288
2001-02-01,Birmingham,1.296243965,13.05115418,1142,132872.4487,72227.5173,55368.60627,52674.94751,,17.12669709,12.81559488,65120.35979
2001-03-01,Birmingham,0.906907727,15.04416397,1404,134195.8773,72910.81777,55912.64338,52891.04387,,19.52147504,14.79595265,65710.94137
2001-04-01,Birmingham,2.551509715,16.22225785,1268,137257.2597,74635.32834,57434.15607,54312.06117,,20.49642005,15.98885776,67387.56242
2001-05-01,Birmingham,1.718513998,15.46415014,1486,138840.3899,75831.92043,58524.28132,55321.33115,,18.95726316,15.31677051,68545.62711
2001-06-01,Birmingham,1.712668633,15.56070544,1894,140717.9377,77024.59761,59553.74106,56504.84397,,19.37413173,15.39796337,69719.58657
2001-07-01,Birmingham,0.875863052,15.19554972,1785,142222.1903,77808.39267,60035.84895,56852.25658,,18.47043595,15.0910862,70330.23467
2001-08-01,Birmingham,1.86701763,16.66511863,1927,145697.3276,79185.49525,61102.69667,57967.41828,,20.10854671,16.53140145,71643.31255
2001-09-01,Birmingham,1.308266941,16.60862326,1577,148502.4586,80081.95999,61859.25752,58838.57721,,20.20496302,16.44552947,72580.59832
2001-10-01,Birmingham,0.5573835,16.72899771,1893,149291.4027,80545.53207,62100.92591,59414.93826,,20.76664563,16.50405833,72985.1506
2001-11-01,Birmingham,0.058853935,16.18420003,1796,149120.344,80732.92061,62032.92701,59556.59212,,19.56896038,15.98875846,73028.10523
2001-12-01,Birmingham,0.257511176,15.21277572,1565,148615.7377,81027.15475,62080.24071,60098.18486,,17.78714752,15.04490238,73216.16077
2002-01-01,Birmingham,-0.133788532,13.73708086,1267,148431.8138,80897.16168,61924.96168,60240.00497,,15.3289738,13.61301921,73118.20594
2002-02-01,Birmingham,0.394938364,12.72508017,1388,149003.2824,81060.82602,62218.93168,60613.81166,,14.76574919,12.54227226,73406.97778
2002-03-01,Birmingham,1.930536868,13.86859631,1601,151869.7451,82657.71124,63506.45587,61500.19277,,15.65162733,13.70169387,74824.12655
2002-04-01,Birmingham,2.529079153,13.84369042,1544,154856.8075,84617.00986,65194.4124,63284.29058,,15.73773133,13.66643786,76716.48794
2002-05-01,Birmingham,3.043969007,15.32714396,2080,158643.5412,87287.42214,67171.91714,65314.53279,,17.25598229,15.14625391,79051.71406
2002-06-01,Birmingham,2.691015313,16.4364446,1630,162509.8468,89444.78769,69083.49904,67230.5249,,18.11204285,16.27905002,81179.00779
2002-07-01,Birmingham,3.732435028,19.73365638,2046,168879.1193,92816.54486,71734.22256,69412.01192,,21.06589439,19.60873917,84208.96151
2002-08-01,Birmingham,2.858510245,20.89904867,2022,173829.3297,95407.41028,73823.69015,71365.59257,,21.38421743,20.85344035,86616.0833
2002-09-01,Birmingham,2.717265657,22.58051662,1700,178940.1955,98253.34411,75721.43773,73056.83243,,21.49757575,22.68268172,88969.67239
2002-10-01,Birmingham,1.676887905,23.94520436,1764,181659.6678,100142.7013,76839.82764,74349.35999,,21.85530926,24.14459013,90461.59406
2002-11-01,Birmingham,2.723754605,27.24627813,1856,186908.7935,102867.3934,78890.25845,76411.85923,,24.39499492,27.51906874,92925.5459
2002-12-01,Birmingham,2.35348139,29.90647192,1613,190300.8051,105345.7337,80675.64882,78573.82369,,26.7715332,30.20630597,95112.53133
2003-01-01,Birmingham,3.107199256,34.12236519,1342,195752.5606,108307.1152,83391.91706,81109.05518,,29.77994872,34.5402846,98067.86719
2003-02-01,Birmingham,2.070496559,36.36082295,1290,198750.2191,110729.5369,85059.60823,82923.5725,,30.68693738,36.90995186,100098.359
2003-03-01,Birmingham,1.577572768,35.88863398,1317,202219.9525,112389.0901,86548.97687,83896.0894,,30.26640459,36.43242777,101677.4835
2003-04-01,Birmingham,1.951689451,35.12338086,1400,205369.6215,114923.2978,88156.97514,85387.10959,,29.58409323,35.65897578,103661.9122
2003-05-01,Birmingham,1.075241501,32.54175362,1480,207253.6067,116185.6208,89335.55098,85738.79072,,27.51100861,33.02758925,104776.5281
2003-06-01,Birmingham,2.3267677,32.07162469,1793,210823.9196,118735.9373,91416.16531,88332.2632,,27.9947657,32.46466419,107214.4345
2003-07-01,Birmingham,0.731928912,28.2513951,1743,211606.0788,119504.1679,92267.65263,88874.23661,,25.56765469,28.50847834,107999.1679
2003-08-01,Birmingham,2.530164746,27.8419903,1869,216079.5152,122428.3564,94715.08013,91232.38026,,25.28768153,28.08685695,110731.7248
2003-09-01,Birmingham,0.89891541,25.57887014,1824,217702.4526,123671.1096,95866.40388,91105.45612,,22.53029311,25.87096532,111727.1093
2003-10-01,Birmingham,1.533003154,25.40116127,2124,220356.4315,125453.8543,97491.16105,92473.42866,,21.8832803,25.73875802,113439.8895
2003-11-01,Birmingham,0.853913383,23.11853189,1931,221712.9071,126560.1374,98379.45657,93202.5285,,20.11256821,23.40655299,114408.5679
2003-12-01,Birmingham,2.500738811,23.29566428,1920,225069.7626,129544.6196,100982.3222,96072.80991,,20.29324751,23.58331741,117269.6273
2004-01-01,Birmingham,1.070629441,20.86033261,1513,227582.183,130932.7562,102097.2902,96983.74761,,18.77333493,21.05905512,118525.1505
2004-02-01,Birmingham,0.480756742,18.9779426,1516,227877.85,131352.8025,102713.6987,97585.87332,,17.55558089,19.11126698,119094.9681
2004-03-01,Birmingham,-0.258620463,16.82720709,1703,227694.8475,130806.9858,102571.4114,97091.80827,,16.11583602,16.891455,118786.9642
2004-04-01,Birmingham,2.109641354,17.00820536,1836,229671.5619,133419.1741,105190.5226,98973.10873,,15.3919184,17.16292132,121292.9431
2004-05-01,Birmingham,1.975264787,18.05010353,1637,231538.9612,135765.5025,107709.3397,100948.9105,,16.4473703,18.20492396,123688.7999
2004-06-01,Birmingham,2.011392669,17.68626858,1823,234100.4866,138467.4302,110029.0107,103127.0579,,15.53631942,17.89298035,126176.6673
2004-07-01,Birmingham,1.105155317,18.12231327,2109,236255.3426,140157.6993,111368.4311,103909.5306,,15.10374089,18.41763385,127571.1155
2004-08-01,Birmingham,1.552552818,16.99603221,1705,240649.9587,142472.5679,113115.7125,105163.5012,,13.34921594,17.35468021,129551.7244
2004-09-01,Birmingham,1.075596815,17.20090085,1649,244073.8044,144120.9392,114465.2492,105715.1822,,13.80850491,17.53663488,130945.1786
2004-10-01,Birmingham,0.929769435,16.50458012,1684,246320.8487,145128.4475,115420.5939,107336.3772,,14.60976421,16.69179801,132162.6669
2004-11-01,Birmingham,0.716013653,16.34528089,1315,247678.9009,146051.4959,116157.8335,108510.8846,,15.30138642,16.44893756,133108.9696
2004-12-01,Birmingham,0.238775097,13.77779887,1448,246651.469,146046.5862,116542.2168,109339.251,,13.60089715,13.79610859,133426.8007
2005-01-01,Birmingham,-1.167039835,11.2587972,989,243696.454,143955.8537,115277.2147,108389.5898,,12.21252675,11.16721969,131869.6568
2005-02-01,Birmingham,-0.312873759,10.38003814,1023,242528.2085,143456.0684,114922.7849,108176.8666,,11.9109897,10.22479947,131457.0712
2005-03-01,Birmingham,0.04034538,10.71089241,1143,242738.7002,143566.4864,114938.628,108167.4603,,12.56103306,10.5194077,131510.1081
2005-04-01,Birmingham,1.349906176,9.887160602,1392,244248.4665,145660.6816,116674.1957,109381.6897,,12.89364886,9.578100199,133285.3712
2005-05-01,Birmingham,0.1384931,7.907880374,1308,243744.5259,145570.116,117114.4449,109500.8723,,11.35874887,7.561530139,133469.9622
2005-06-01,Birmingham,0.461518007,6.268419474,1493,242970.1185,145932.3429,118057.6141,109946.4668,,9.373128899,5.960658656,134085.9501
2005-07-01,Birmingham,0.790552825,5.937750781,1659,245050.3046,147134.4585,119102.5261,110514.1614,,9.105722917,5.634774724,135145.9704
2005-08-01,Birmingham,0.470663643,4.809143941,1562,246243.2674,147785.9453,119871.0131,110677.8745,,8.284674349,4.485303695,135782.0533
2005-09-01,Birmingham,0.573070634,4.288055365,1604,248847.6898,148695.0195,120585.9952,110971.7993,,8.630379568,3.889107685,136560.1804
2005-10-01,Birmingham,-0.78737782,2.513772623,1500,246694.9392,147188.6152,119710.0972,110405.7078,,6.154153565,2.174457376,135484.9358
2005-11-01,Birmingham,0.227482095,2.016520883,1491,246646.6312,147557.9108,120001.207,110683.7657,,5.250417583,1.709838433,135793.1398
2005-12-01,Birmingham,0.577659939,2.361415885,1661,246315.638,148102.3642,120755.4608,111901.5952,,5.158595894,2.085973808,136577.5624
2006-01-01,Birmingham,0.526372854,4.115285447,1248,247874.6577,148846.3243,121565.1955,112157.1157,,5.572081884,3.971078227,137296.4696
